org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
fbcbe54e-a716-65d3-4625-954a3787d3cb,Hashnode,hashnode.com,operating,12/17/15,"Blogging Platforms,Developer APIs,Developer Platform,Developer Tools,Online Forums,Social Media,Software","Community and Lifestyle,Content and Publishing,Internet Services,Media and Entertainment,Software",USA,Dover,Hashnode is the easiest way to start a developer blog on a personal domain for free and connect with the readers through the dev community!
7a6b08d3-3abe-eb17-de74-f3cf11c6424a,Tiesta Tea,tiestatea.com,operating,3/12/10,"Food and Beverage,Tea,Wholesale","Commerce and Shopping,Food and Beverage",USA,Chicago,Tiesta Tea is a provider of tea of various flavors that blends to fit every taste and lifestyle.
7c5c85fc-d5e9-c5f4-47ef-6caf3e4e3bfe,4D Healthware,4dhealthware.com,operating,1/1/12,"Health Care,Medical,Software","Health Care,Software",USA,Chicago,4D Healthware is patient engagement software that makes personalized medicine possible through connected data.
42160a44-9fc4-bdb1-a957-c6043dd392c1,EdjAnalytics,edjanalytics.com,operating,1/1/13,"Analytics,Data Visualization,Information Services,Internet,Software","Data and Analytics,Design,Information Technology,Internet Services,Software",USA,Louisville,EdjAnalytics is a developer of predictive modeling techniques intended to businesses in data analytics.
be0b16d0-fdc5-429a-a19f-a49b5bb15f40,Glas Vapor,glasvapor.com,operating,1/1/14,Consumer Goods,Consumer Goods,USA,California,"Glas Vapor is an award-winning, internationally recognized retailer of premium e-liquid and devices for legal vaping use."
f2fad59e-7e30-4314-9d01-df698e8c2ea9,Lula,lula.life,operating,1/1/16,"Property Management,Real Estate,Rental Property",Real Estate,USA,Kansas City,Lula streamlines the maintenance process for property managers and their tenants reducing the time spent on maintenance by nearly 60%.
c3a4c053-d9f8-185e-8e08-c13475ec14cd,Thumb,thumb.it,closed,5/1/10,"Advice,Analytics,Communities,Market Research,Mobile","Community and Lifestyle,Data and Analytics,Design,Media and Entertainment,Mobile",USA,New York,Thumb is a tool for giving and receiving opinions in real-time.
9d525ed0-122d-3760-15a4-bc664cc60919,Smart Vision Labs,smartvisionlabs.com,operating,1/1/13,"Hardware,Health Care,Internet of Things,mHealth,Software","Hardware,Health Care,Internet Services,Mobile,Software",USA,New York,Smart Vision Labs helps optical stores to capture sales by offering remote vision exams and eyewear prescriptions to their customers
972da951-1564-9749-f62c-e59400767521,Freethink Media,freethink.com,operating,1/1/11,"Communications Infrastructure,Media and Entertainment,News,Publishing","Content and Publishing,Hardware,Media and Entertainment",USA,New York,Freethink Media is a creative media company for the people and ideas that are changing their world.
1520bc61-b565-7c92-c911-dbed4c0a124e,Willo,willo.com,operating,10/31/14,"Consumer Electronics,Hardware,Health Care,Robotics","Consumer Electronics,Hardware,Health Care,Science and Engineering,Software",USA,New York,Willo develops technology in oral health that automatically empowers everyone to achieve the best at-home clean possible.
25577ca8-72a2-9d15-88e7-13a345e99a18,Scala Computing,scalacomputing.com,operating,10/1/15,"Computer,Software","Consumer Electronics,Hardware,Software",USA,New York,Scala Computing has built a performant and feature-rich platform for deploying large-scale HPC or Big Compute workloads in the cloud.
914f3f4c-0d71-4eb1-a6c9-d5bc243703ab,Ultranauts,ultranauts.co,operating,1/1/12,"Computer,Information Technology,Software","Consumer Electronics,Hardware,Information Technology,Software",USA,New York,Ultranauts is a New York-based company that provides high-quality software testing services.
0180df92-9a44-a4f5-c505-a612386aea6c,Pickspace,pickspace.com,operating,1/1/15,"Commercial Real Estate,Property Management,Real Estate,Software","Real Estate,Software",USA,New York,Pickspace is a new standard of property management software: Customized - Automated - Cloud based - All in one property management software.
af975d1b-bbda-82c5-fa17-0088c6dd4ed5,Armarium,armarium.com,closed,9/1/15,"Fashion,Retail,Women's","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design",USA,New York,ARMARIUM is the online platform transforming the retail and service space with its premiere online luxury rental destination.
b465eb46-0f05-4547-ad17-966bc769a7ed,Spotted,spottedrisk.com,operating,1/1/16,"Advertising,Analytics,Internet,Marketing,Risk Management,Software","Advertising,Data and Analytics,Internet Services,Professional Services,Sales and Marketing,Software",USA,New York,"Spotted helps brands and agencies make smarter, safer celebrity partnership decisions."
cca4f24a-bd38-aa7a-6cd9-19c3e6eba936,WorldCover,worldcovr.com,closed,5/1/15,"Financial Services,FinTech,Impact Investing,Insurance,Social Entrepreneurship","Community and Lifestyle,Financial Services,Lending and Investments",USA,New York,"WorldCover protects farmers around the world from droughts, by offering satellite-enabled insurance delivered with mobile money."
c770b2e9-18d9-e0f5-930d-9445dc31b1b5,Winky Lux,winkylux.com,operating,1/1/15,"Beauty,Cosmetics,E-Commerce,Fashion","Clothing and Apparel,Commerce and Shopping,Consumer Goods,Design",USA,Nyack,Winky Lux is a line of color cosmetics made from the highest quality ingredients known to woman-kind.
04216826-0e8f-3eb5-76d9-6d1b360615e5,Tribute,tribute.co,operating,1/1/14,"Internet,Media and Entertainment,News,Software,Video","Content and Publishing,Internet Services,Media and Entertainment,Software,Video",USA,Brooklyn,Tribute is a media platform that makes it easy to create a collaborative video montage that can give as a gift on any important occasion.
1ddec395-65ae-3b78-8222-470eb4afdab2,iintoo,iintoo.com,operating,1/1/15,"FinTech,Industrial,Real Estate,Real Estate Investment","Financial Services,Manufacturing,Real Estate",USA,New York,Alternative Investment Platform
fe71bf32-5d0e-7ebe-c06e-3d219d15107a,HD Trade Services,hdtradeservices.com,closed,11/1/11,"Logistics,Software","Software,Transportation",USA,Garden City,HD Trade Services provides mobile and cloud-based logistics software.
9f1c6c5b-4faf-4d50-9a35-6907a743ebbc,Flag & Anthem,flagandanthem.com,operating,8/1/15,"E-Commerce,Fashion,Retail","Clothing and Apparel,Commerce and Shopping,Design",USA,New York,Flag & Anthem is a premium quality men’s brand apparels market.
4b2f1a6b-38a0-7537-e643-3b544d40da7f,Invenshure,invenshure.com,operating,1/1/11,"Finance,Financial Services,Incubators,Therapeutics","Financial Services,Health Care,Lending and Investments",USA,Minneapolis,"Invenshure is an incubator firm that invests in therapeutics, emerging platform technologies, and medical devices or imaging companies."
f7ec9602-fd3a-8b7d-a8c9-4e8cd36ad745,Jingit,jingit.com,closed,1/1/10,"Advertising,Mobile,Payments,Retail,Social Media","Advertising,Commerce and Shopping,Financial Services,Internet Services,Media and Entertainment,Mobile,Payments,Sales and Marketing",USA,Minneapolis,"Jingit is a real-time events based payment platform, bringing marketing dollars into consumer transactions as managed currencies."
d0a00b52-b5cd-ee8a-6ae4-67c186f6ad8d,ManageCasa,managecasa.com,operating,1/1/16,"Accounting,Association,Building Maintenance,Computer,Document Management,Enterprise Software,Finance,Mobile,Payments,Software","Consumer Electronics,Financial Services,Hardware,Information Technology,Mobile,Other,Payments,Professional Services,Real Estate,Software",USA,San Francisco,"The leading intuitive, interactive and automated software for property managers, associations and landlords."
c33bc28d-998a-3d03-09dd-d3daf17cb0d2,ODK Media,ondemandkorea.com,operating,12/31/11,"Media and Entertainment,TV,Video Streaming","Content and Publishing,Media and Entertainment,Video",USA,Fullerton,ODK Media operates a social TV platform that provides Korean TV shows to users around the world.
435f9d50-a58d-c196-fee7-a5377f313dda,Strong Force Intellectual Capital,strongforcecap.com,operating,1/1/14,"Financial Services,Internet of Things,Marketing","Financial Services,Internet Services,Sales and Marketing",USA,Santa Monica,Strong Force Intellectual Capital creates new patents and highly valuable patent portfolios in carefully selected market segments.
fc23072c-6e8d-a0ad-f2ac-06e0792e0f2e,Traity,traity.com,closed,7/17/12,"Analytics,Big Data,Reputation","Data and Analytics,Information Technology",USA,Mountain View,Traity offers a platform that analyzes the reputation of users of collaborative economies websites.
0334849b-ce7a-181c-1879-255c4ad37f27,Slantrange,slantrange.com,operating,1/1/13,"Agriculture,Analytics,Robotics,Software","Agriculture and Farming,Data and Analytics,Hardware,Science and Engineering,Software",USA,San Diego,Precision Agriculture's Data Source
52d0742e-13c8-976f-4158-f139e77cd41a,Hospi,hospicorp.com,operating,1/1/12,"Biotechnology,Health Care,Medical","Biotechnology,Health Care,Science and Engineering",USA,Newark,Hospi provides patient-centric products that Improve quality of life.
6ba01ff6-2f4e-9a1d-cb21-a3a79b6335b9,AGI Innovations Inc.,agi-3.com,operating,8/29/13,"Artificial Intelligence,Developer Platform,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",USA,Los Angeles,"AGI Innovations is a developer of an advanced, general-purpose natural language intelligence engine."
36406c0a-02bf-cf6d-b04f-21b02e500b7f,Greenvity Communications,greenvity.com,operating,1/1/10,"Clean Energy,CleanTech,Electric Vehicle","Energy,Sustainability,Transportation",USA,Milpitas,Greenvity Communications is a system and solution provider for the IoT with the patented hybrid technology.
b3b68e7f-8577-a2b8-8415-3187c670a95c,Wearhaus,wearhaus.com,closed,1/1/13,"Audio,Consumer Electronics,Music,Wearables","Consumer Electronics,Hardware,Media and Entertainment,Music and Audio",USA,Berkeley,Wearhaus develops wireless headphones for social music sharing.
aba66de2-26db-bae1-7691-5cdfb4944261,Last Mile Holdings,lastmile-holdings.com,closed,1/1/16,"Electric Vehicle,Fleet Management,Last Mile Transportation,Ride Sharing,Transportation",Transportation,USA,Oxnard,Last Mile Holdings is designed to be an alternative mode of transportation for when traveling too far to bike and too close to drive.
a5e1d954-fadf-fddb-6ecf-d78b6d228d49,Piccing (Curately),curate.ly,operating,3/1/11,"Shopping,Social Media Management","Commerce and Shopping,Internet Services,Sales and Marketing",USA,Menlo Park,"Curately is driven by people who share their world of inspiration. #TapTheTag to get curated videos, articles and shops."
d054c9e0-af71-c3c7-0479-c8c17efdf2fa,Qulsar,qulsar.com,operating,1/1/10,"Data Center,Internet of Things,Mobile,Real Time,Smart Cities,Wireless","Hardware,Information Technology,Internet Services,Mobile,Other,Real Estate",USA,San Jose,"End to end precision time sync for 5G, smart infrastructure, real time edge computing, datacenters and smart factories"
043eb268-f20f-42bc-b2ce-8e03d2278941,FreightPOP,freightpop.com,operating,1/1/16,"Information Technology,Marketing,SaaS,Software","Information Technology,Sales and Marketing,Software",USA,Lake Forest,"Cloud-based software for manufacturers, distributors, retailers, and 3PL's. Shop & Ship across LTL, FTL, Parcel, Intermodal, Air & Ocean."
dee2a7d1-9d07-03f9-ffb9-51a252e9f771,Clinicloud,clinicloud.com,closed,1/1/14,"Health Care,Health Diagnostics,Internet of Things,mHealth","Health Care,Internet Services,Mobile",USA,San Francisco,CliniCloud is a revolutionary connected medical kit designed for home use.
1f752dcf-3893-49f2-994f-f5c96cccda7e,AppGrooves,appgrooves.com,operating,1/1/11,Media and Entertainment,Media and Entertainment,USA,Sunnyvale,"AppGrooves collects, reviews, and ranks the best apps in over 600 categories - so that you don't have to."
2c1f42ac-94ed-c6ad-8881-cfacb63ccd08,Encantos,encantosworld.com,operating,1/1/16,"Apps,Children,Consumer,Content Creators,Digital Entertainment,EBooks,Education,Subscription Service,Video","Apps,Community and Lifestyle,Content and Publishing,Education,Media and Entertainment,Other,Software,Video",USA,Culver City,Encantos is a web3 platform empowering creators to help kids love learning
44ae1417-4d6b-92c6-24ba-dd1ac9c3e749,Voltaiq,voltaiq.com,operating,4/1/12,"Analytics,Artificial Intelligence,Battery,Big Data,Energy,Energy Storage,Machine Learning,Predictive Analytics,Software","Artificial Intelligence,Data and Analytics,Energy,Science and Engineering,Software",USA,Berkeley,Voltaiq develops a software solution that is able to predict the performance of batteries and battery-powered systems.
99c68420-8aec-8b5e-86ef-fa3724cb0f2b,Revelator,revelator.com,operating,7/1/13,"Big Data,Blockchain,Business Intelligence,Digital Media,Enterprise Software,Music,Payments,SaaS","Data and Analytics,Financial Services,Media and Entertainment,Music and Audio,Other,Payments,Software",USA,Los Angeles,Financial infrastructure for today's Creative IP industry.
e084187e-d119-ed53-ec76-711431cc08f6,SyntheX,synthexlabs.com,operating,1/1/16,"Biotechnology,Life Science,Pharmaceutical,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,San Francisco,SyntheX is a biotechnology firm developing highly specific drugs for previously undruggable targets to treat cancer and rare diseases.
b77dec60-40b6-6ae7-68d6-8286a75e8dfd,Polychain,polychain.capital,operating,1/1/16,"Bitcoin,Cryptocurrency,Hedge Funds,Venture Capital","Financial Services,Lending and Investments,Payments,Software",USA,San Francisco,Polychain Capital invests in cryptocurrency and blockchain assets.
fb9ceed3-1cb9-4fa3-8729-78552ab423e9,Hemster,hemster.co,operating,1/1/15,"E-Commerce,Fashion,Retail,Retail Technology","Clothing and Apparel,Commerce and Shopping,Design,Hardware,Software",USA,San Francisco,Hemster is an on-demand tailoring service that empowers customers to create their own size no matter where they shop.
f366a976-bdd4-ca8b-8cba-c793c76f80ff,SupplyAI,supply.ai,closed,10/21/15,"Customer Service,Retail Technology,Supply Chain Management","Commerce and Shopping,Hardware,Other,Professional Services,Software,Transportation",USA,San Francisco,"SupplyAI is helping retailers deliver great post-sale experience to shoppers, leading to high margins & higher revenue."
e805595e-f8c7-46a5-ba46-6fd0fe10db32,Plethy,plethy.com,operating,1/1/16,"Employee Benefits,Health Care,Medical,Sports,Wellness","Administrative Services,Health Care,Sports",USA,San Jose,Plethy delivers easy to follow at-home recovery programs for musculoskeletal conditions in healthcare and workers comp.
df0261f1-9ef8-4842-9229-435e3a21094b,"myGini, Inc.",mygini.com,operating,1/1/16,"Financial Services,FinTech,Loyalty Programs,Mobile Payments","Financial Services,Mobile,Payments,Sales and Marketing,Software",USA,Palo Alto,"myGini is an integrated payments and shopping app that delivers the ultimate “win-win-win” for banks, retailers and cardholders."
61d74998-1c8d-412e-8c8e-88974e64fd1b,Enzinc,enzinc.com,operating,11/9/11,"Battery,Electric Vehicle,Manufacturing","Energy,Manufacturing,Transportation",USA,Richmond,Enzinc is an advanced battery developer that offers rechargeable zinc-air batteries.
7684373e-fbcb-cd4f-91f2-0fc58d953357,Social Standards,socialstandards.com,operating,1/1/15,"Analytics,Business Intelligence,Consumer Research,Market Research,Text Analytics","Data and Analytics,Design,Software",USA,Oakland,We're creating the next generation of market research tools to discover in-depth & actionable consumer insights.
ccb75d33-e9ed-3c05-2cf5-31047af3cbc3,Keepsafe,getkeepsafe.com,operating,1/1/12,"Privacy,Security,Software","Privacy and Security,Software",USA,San Francisco,KeepSafe is a cloud-based digital platform that allows users to control the privacy of their digital content.
13be57c2-10f0-fd39-d06c-6d261fe8d0b9,AIR.TV,air.tv,operating,1/1/14,"Advertising,Content Syndication,Film,Media and Entertainment,Publishing","Advertising,Content and Publishing,Media and Entertainment,Sales and Marketing,Video",USA,Los Angeles,AIR.TV enables the distribution and monetization of viral videos on websites.
d8f99f43-d79e-f169-b58a-5f2ab09193e7,Planck Aerosystems,planckaero.com,operating,5/5/14,"Aerospace,Artificial Intelligence,Automotive,Computer Vision,Drones,Information Technology,Navigation,Robotics","Artificial Intelligence,Consumer Electronics,Consumer Goods,Data and Analytics,Hardware,Information Technology,Navigation and Mapping,Science and Engineering,Software,Transportation",USA,San Diego,"Planck technology ushers in a new era of drone flight, unlocking a world of new applications."
ea0ed9cd-f48a-69de-f8ff-afa060383d25,Liquipel,liquipel.com,operating,1/1/11,"Electronics,Manufacturing,Mobile,Nanotechnology","Consumer Electronics,Hardware,Manufacturing,Mobile,Science and Engineering",USA,Santa Ana,"Liquipel develops water resistant technology for electronic devices such as smartphones, headphones, tablets and others."
00053977-b378-94a9-3735-d364a7e8d54d,myWebRoom,mywebroom.com,operating,6/1/12,"Browser Extensions,Cloud Computing,E-Commerce,Interior Design,Social Bookmarking","Commerce and Shopping,Content and Publishing,Design,Internet Services,Other,Real Estate,Software",USA,San Francisco,"myWebRoom, an online platform, enables its users to organize their collection of articles, videos, and other content in a virtual room."
fb2ced54-61ba-5d2b-dcda-0eab4405a658,CodeHS,codehs.com,operating,5/1/12,"Developer Platform,E-Learning,EdTech,Education,Information Technology,Secondary Education,Software,STEM Education","Education,Information Technology,Science and Engineering,Software",USA,San Francisco,CodeHS is a comprehensive platform for helping high schools teach computer science.
1b3f4520-d69f-a2ef-fdc0-0496a9360b10,Prifender,prifender.com,closed,1/1/15,"Artificial Intelligence,Big Data,Cloud Data Services,Computer,Privacy,Software","Artificial Intelligence,Consumer Electronics,Data and Analytics,Hardware,Information Technology,Internet Services,Privacy and Security,Science and Engineering,Software",USA,Bellevue,Prifender uses artificial intelligence technology to map personal information across all stores of identity in an enterprise.
77832bb5-31d5-bc39-e61a-20ce2d0fe9e4,Taqtile,taqtile.com,operating,1/11/11,"Augmented Reality,Enterprise Applications,Software,Virtual Reality","Apps,Hardware,Software",USA,Seattle,"Taqtile exists to empower and equip deskless workers with the tools they need to complete their jobs flawlessly, accurately every time."
b2bb15a6-f067-e071-6671-34b6339a93e1,Aqueduct Critical Care,aqueductneurosciences.com,closed,1/1/13,"Health Care,Health Diagnostics,Pharmaceutical",Health Care,USA,Bothell,Aqueduct Critical Care addresses the critical care problem of managing inter-cranial pressure.
5b247da0-7cb2-4cae-a482-eb119981645e,SafKan Health,otoset.com,operating,1/1/16,"Health Care,Medical Device",Health Care,USA,Seattle,Ear care for the 21st century.
54d3096f-119d-4dd8-a84b-84c4ab2d0a76,Knocking,knocking.co,operating,1/1/14,"Consumer Goods,E-Commerce,Information Services,Information Technology","Commerce and Shopping,Consumer Goods,Information Technology",USA,Trumbull,Knocking is a broadcast media e-commerce platform that analyzes detailed consumer engagement and experience data.
d0aeff3c-f005-824f-469a-e49b7a67b410,Grovara,grovara.com,operating,1/1/12,"B2B,Food and Beverage,Marketplace,Wellness","Commerce and Shopping,Food and Beverage,Health Care,Other",USA,Philadelphia,"Grovara is the 1st B2B Global Marketplace for US Wellness Brands, connecting natural and organic brands with international retailers."
dc202a18-99d6-c2f2-57ec-74e1365cd676,Copatient,copatient.com,operating,1/1/12,"Enterprise Software,Health Care,Insurance","Financial Services,Health Care,Software",USA,Boston,"Copatient provides valuable cost savings for consumers and businesses through medical bill review, simplification, and negotiation."
23ebef83-c3e8-9f31-ee3f-7602cf035eb0,Skynet Labs,siasky.net,operating,5/29/14,"Application Specific Integrated Circuit (ASIC),Blockchain,Cloud Data Services,Cryptocurrency,Enterprise Software,Hardware,Security","Financial Services,Hardware,Information Technology,Internet Services,Other,Payments,Privacy and Security,Software",USA,Boston,Skynet is an open protocol for hosting data and web applications on the decentralized web.
6473c206-dbe7-4bec-8684-ac4757a42ce6,Linker Networks,linkernetworks.com,operating,1/1/11,"Artificial Intelligence,Big Data,Information Technology,Software","Artificial Intelligence,Data and Analytics,Information Technology,Science and Engineering,Software",USA,Westborough,End-to-End AI Training Software Service Company.
62cedb3f-54cc-a524-6a28-0a1c025b3dde,N Toggle,,closed,9/17/14,"Machine Learning,SaaS,Software","Artificial Intelligence,Data and Analytics,Software",USA,Boston,NToggle is a proprietary algorithm-driven software platform that offers efficiency and transparency in programmatic advertising.
6ec9d8aa-6502-229d-3e06-f9bab917301d,Fashion Project,fashionproject.com,operating,1/1/11,"E-Commerce,Fashion,Finance","Clothing and Apparel,Commerce and Shopping,Design,Financial Services",USA,Boston,"Fashion Project is an e-commerce store offering exclusive fashion products donated by style icons, celebrities and philanthropists."
2b6d1bec-ad75-cac6-88c3-31064824cfe9,"ZVerse, Inc.",zverse.com,operating,3/1/13,"3D Printing,3D Technology,CAD,Industrial Design,Manufacturing,Mechanical Engineering,Software","Design,Hardware,Manufacturing,Science and Engineering,Software",USA,Columbia,Digital manufacturing starts here.
d15b23d3-9022-4c25-8ad2-a14bbdbc568b,Pocket Worlds,pocketworlds.com,operating,1/1/15,"Blockchain,Gamification,Gaming,Internet,Mobile Apps,Video Games","Apps,Gaming,Internet Services,Mobile,Other,Software",USA,Austin,Pocket Worlds is a metaverse firm that uses games to bring people together.
152598cd-dbc8-4bc1-ab90-846eb2c5b291,Groundworks Industries,gw-ind.com,operating,1/1/14,"Consumer,Manufacturing,Retail,Wholesale","Commerce and Shopping,Manufacturing,Other",USA,Portland,Groundworks Industries invest in the possibilities of cannabis.
9a938d75-fc6c-b3b5-7fc7-e1480b10a521,Trelora,trelora.com,operating,1/1/11,"Real Estate,Residential",Real Estate,USA,Denver,Trelora is a modern discount real estate service.
cfaa0e1a-0897-de19-698c-5052b6f7a832,ByondXR,byondxr.com,operating,9/1/15,"B2B,Beauty,Cosmetics,Digital Media,Fashion,Information Technology,Online Forums,Retail,Software,Wholesale","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Consumer Goods,Design,Information Technology,Internet Services,Media and Entertainment,Other,Software",USA,New York,ByondXR builds let brands/retailers and manufacturers build stores and showrooms in the metaverse
92225187-6903-8b03-e69b-0ecb6dc6e2f2,Estify,new.estify.com,operating,1/1/12,"Auto Insurance,Automotive,Autonomous Vehicles,Software","Financial Services,Software,Transportation",USA,Los Angeles,Estify provides software for the automotive collision industry.
2034fec0-96b7-8d57-4145-7f77e9ceee69,Dandelion Chocolate,store.dandelionchocolate.com,operating,1/1/10,"Consumer Goods,Marketing,Restaurants","Consumer Goods,Food and Beverage,Sales and Marketing",USA,San Francisco,We make amazing bean to bar chocolate in San Francisco
b449216f-378d-d2d6-bb66-55c6dad495df,GearLaunch,gearlaunch.com,operating,12/1/13,"E-Commerce,E-Commerce Platforms,Fashion,Personalization,Printing,Retail,Social Shopping","Clothing and Apparel,Commerce and Shopping,Content and Publishing,Design,Internet Services,Media and Entertainment",USA,San Francisco,"GearLaunch offers a sophisticated platform for E2E commerce, a rapidly emerging category that focuses on the full e-commerce value chain."
5d160ba8-3c94-5cee-4354-dcae3e79fb58,Hornet,hornet.com,operating,7/1/11,"LGBT,Mobile Apps,Social Media","Apps,Community and Lifestyle,Internet Services,Media and Entertainment,Mobile,Other,Software",USA,Los Angeles,Hornet is the world’s gay social network with 30 million members worldwide
dcdf9975-74c7-39ba-8880-7c52d5866ad7,COR,projectcor.com,operating,1/1/15,"B2B,Information Technology,Professional Services,Project Management,Software","Administrative Services,Information Technology,Other,Software",USA,San Francisco,"COR is a provider of solutions that intelligently suggests how to manage their projects, teams, and finances."
f02c3ed2-773c-dfb7-b1df-9bfb3dda6a03,Shyft Technologies,myshyft.com,operating,7/1/15,"Enterprise Software,Messaging,Mobile Apps,SaaS,Scheduling,Software","Apps,Information Technology,Internet Services,Messaging and Telecommunications,Mobile,Software",USA,Seattle,Shyft Technologie is a tech company developing mobile apps for coworkers and teams.
36137f43-8c92-4b26-b1b3-c63152252683,Zennify,zennify.com,operating,1/1/13,"Advice,Cloud Computing,Consulting,CRM,Financial Services,Information Services,SaaS","Financial Services,Information Technology,Internet Services,Media and Entertainment,Professional Services,Sales and Marketing,Software",USA,Meridian,"An award-winning tech consulting firm that delivers impeccable solutions for you, your customers, and the community."
673eda37-25bd-47ed-a65c-33ed71ac0eca,G&G Hospitality Group,gghospitalitygroup.com,operating,1/1/12,"Hospitality,Hotel",Travel and Tourism,USA,Little Rock,G&G Hospitality Group is a privately owned hotel development and management company.
dd238f0e-d85b-1150-b965-8ec8132afa5b,Breaker (SingularDTV),breaker.io,operating,1/1/16,"Blockchain,Digital Entertainment,Film,Music,TV","Media and Entertainment,Music and Audio,Other,Video",USA,New York,"A decentralized global distribution platform empowers artists with a fairer, transparent monetization model through blockchain technology."
53ee3174-b4d4-3371-311c-f68a473be273,Mailbox,mailboxapp.com,closed,1/1/11,"Email,iOS,Messaging,Task Management","Information Technology,Internet Services,Messaging and Telecommunications,Mobile,Platforms,Software",USA,San Francisco,"Mailbox is a completely redesigned inbox that makes email light, fast, and mobile-friendly."
cbb7ebe0-5661-3518-ae67-058824c63fdf,e-Nicotine Technology,enicotinetechnology.com,closed,1/1/13,"Fitness,Health Care,Hospital,Wellness","Health Care,Sports",USA,Draper,e-Nicotine Technology is a healthcare company that manufactures nicotine aerosols.
316494d9-100e-f8c8-12f4-d155c3a971e5,AppClose,appclose.com,operating,1/1/15,"Apps,Legal,Legal Tech","Apps,Professional Services,Software",USA,Austin,AppClose is a co-parenting app bringing more clarity and peace of mind to daily life.
94ce2a3b-96dd-ff6b-d9e2-3b9d2d5c3d5d,SMA Hub,smahub.com,operating,9/1/13,"Angel Investment,Finance,Financial Services,Venture Capital,Wholesale","Commerce and Shopping,Financial Services,Lending and Investments",USA,Lake Oswego,"SMA Hub is a Lake Oswego, Oregon based financial firm that serves as a wholesale intermediary between factoring companies."
e854f9fe-4b6e-2d18-a477-d7d195e178b9,Gr8code,gr8code.com,closed,1/1/14,"Developer APIs,Developer Tools,Web Development",Software,USA,Tampa,"Gr8code is a coding school that offers children and adults with training programs in GitHub, Front-End frameworks, jQuery, MVC, and more."
1da2cfe9-baf9-81b1-b264-e45d9e889048,Relevnt,relevnt.com,operating,1/1/16,"Lifestyle,Location Based Services,Media and Entertainment,Messaging,Mobile","Community and Lifestyle,Data and Analytics,Information Technology,Internet Services,Media and Entertainment,Messaging and Telecommunications,Mobile,Navigation and Mapping",USA,Ponte Vedra,"Relevnt is a live audio chat network centered real-time, authentic connection."
e5ec9c1b-d3c0-89f8-a325-e0e006fc18c7,Rimidi,rimidi.com,operating,1/1/12,"Health Care,Information Technology,Software","Health Care,Information Technology,Software",USA,Atlanta,"Rimidi is a health IT platform that enables virtual, personalized management of cardiometabolic diseases."
f212817d-d43b-350f-a455-6efbd55da62b,Animated Dynamics,anidyn.com,operating,1/1/11,"Biotechnology,Health Diagnostics,Medical","Biotechnology,Health Care,Science and Engineering",USA,Indianapolis,Animated Dynamics (AniDyn) Inc. is located in the Kurz Purdue Technology Center in West Lafayette IN.
22776e08-8580-0cfe-22fa-27709bb6e769,Localvore,localvorepassport.com,operating,1/1/12,"Advertising,Information Technology,Internet,Marketing","Advertising,Information Technology,Internet Services,Sales and Marketing",USA,Burlington,Localvore Passport is an app that connects conscientious consumers to local businesses that make a local economy thrive.
a74fdb11-5ec3-ad84-000a-8e01cdcb160d,Silvernest,silvernest.com,operating,3/1/15,"Real Estate,Rental","Commerce and Shopping,Real Estate",USA,Boulder,Silvernest is a room-matching service that pairs aging homeowners with roommates and tools for long-term home sharing.
3ecc0cae-f5cc-a198-2d79-7224d3dbe2c7,ClostraBio,clostrabio.com,operating,1/1/16,"Biopharma,Biotechnology,Medical","Biotechnology,Health Care,Science and Engineering",USA,Chicago,ClostraBio is a biopharma company developing therapeutics for food allergies.
60c860f1-8d97-4cf7-9474-f0a254662503,Omniose,omniose.com,operating,1/1/16,Biotechnology,"Biotechnology,Science and Engineering",USA,St Louis,Omniose is an early stage biotechnological company.
4eb9db97-c6ef-f43a-657e-0dc8fa2a360b,Wrinkl,wrinkl.com,operating,8/5/15,"Collaboration,Enterprise Software,Messaging,Software","Information Technology,Internet Services,Messaging and Telecommunications,Other,Software",USA,New York,Wrinkl is a cloud-based group messaging platform that helps to streamline communication in business.
cdcec1c4-5047-cb83-c5ea-1ca4f27c7cc2,panOpen,panopen.com,operating,4/1/13,"EdTech,Education,Open Source","Education,Software",USA,New York,PanOpen is an operator of an open education platform used to help faculty and students to succeed with open educational resources.
1ffaae90-45f3-06e1-9858-f10d632b0d65,Keemotion,keemotion.com,operating,1/1/12,"Android,iOS,Product Design,Sports","Design,Mobile,Platforms,Software,Sports",USA,Brooklyn,"Keemotion is is the automated production solution connecting the arena for coaches, leagues, and fans."
8357f4e5-6973-e8eb-52f2-b78dea30150b,Gila Therapeutics,gilatherapeutics.com,operating,1/1/14,"Fitness,Health Care,Therapeutics","Health Care,Sports",USA,Minneapolis,"Gila Therapeutics, Inc. is a privately-held Corporation operating in the state of Florida since January 2014."
71155a0a-23d3-143c-a150-1cb0a4f7a957,Prevent Biometrics,preventbiometrics.com,operating,1/1/15,"Fitness,Health Care,Sporting Goods","Commerce and Shopping,Health Care,Sports",USA,Minneapolis,Prevent’s patented technology was developed at Cleveland Clinic by top neurosurgeons
