org_name,org_uuid,founder_linkedin_url
POM - The Peace of Mind Company,f91c0202-171a-2edf-ea94-66e38091a78c,https://www.linkedin.com/in/lukaslampe/
POMM,1b6233a4-636e-f725-27db-dd1272931941,https://www.linkedin.com/in/gila-fish-52a42543
POSpulse,9e136d53-eb09-e268-b901-349230841acb,http://www.linkedin.com/in/dominicblank
PS of Sweden,a86d7e77-4fad-4776-a6f7-a6acacc70ea6,https://www.linkedin.com/in/karin-bj%C3%A4rle-126096112/?originalSubdomain=se
PT Info,8b7372a4-5a18-4721-9307-37c89b55d916,https://www.linkedin.com/in/daniel-xia-227822b9
PTO Exchange,1983e787-46d4-4762-9252-5ef7325b9290,https://www.linkedin.com/in/rob-whalen-1287077/
PTO Exchange,1983e787-46d4-4762-9252-5ef7325b9290,https://www.linkedin.com/in/toddlucas/
PV Nano Cell,b1f1a83f-360a-9f71-308f-f597e797fd9b,https://www.linkedin.com/in/fernando-de-la-vega-091814b
Pacemaker,a64f156a-e482-b466-9b76-96bc2c2f06b9,https://www.linkedin.com/in/jonorberg/?ppe=1
Pacemaker,a64f156a-e482-b466-9b76-96bc2c2f06b9,https://www.linkedin.com/in/daniel-wallner-94977518
Pacemaker,a64f156a-e482-b466-9b76-96bc2c2f06b9,https://www.linkedin.com/in/oberglof
Packlane,d64a8e2c-0c7e-cfeb-5ff7-879d178a4cd3,https://www.linkedin.com/in/mbrafman/
Pagecloud,9ff9c392-0572-22a4-630c-1fb442bedbaa,http://www.linkedin.com/in/craigfitzpatrick
Paiblock,4f460ae9-e82c-9330-8fa7-5e365215dc9e,https://www.linkedin.com/in/mark-arthur-842b91133
Paladin,6b499cf6-28de-f456-242d-54e3622bc1ee,https://www.linkedin.com/in/felicityconrad/
Palico,23a2acbd-bee1-ce3e-22c3-6c1d0e11821f,http://www.linkedin.com/in/antoinedrean
PalmDrive,541938ad-bfb9-4ed5-9853-ab8f08de5c2f,https://www.linkedin.com/in/frankzhu123/
Palmap,72539d10-961f-44e5-0779-be6485d7bdd7,https://www.linkedin.com/in/ron-zhang-14078a28/
Palmap,72539d10-961f-44e5-0779-be6485d7bdd7,https://www.linkedin.com/in/yang-zhang-099a452
Palturai,4b2a8f48-1a5c-6019-9f7b-ccfa330dad41,https://www.linkedin.com/in/sascha/
PamBio,b81fa6d6-e104-330c-dd10-2eab10ab9e6b,https://www.linkedin.com/in/nuha-higazi-b887a5a1
Pandascore,13134397-49c1-67db-f5fd-7a0a1238aec8,https://www.linkedin.com/in/jonathan-retterer-999874108/
PandoDaily,81044ae1-22af-08d6-ea5d-4ce8cacf17bd,http://www.linkedin.com/in/sarahcuda
Panintelligence,0027fbc1-9b90-4e8b-b0c4-1a0f12567268,https://www.linkedin.com/in/zandramoore
Panorama Point Partners,760e7205-13bc-08ac-4cfd-6822e51eb4a3,https://www.linkedin.com/in/clarey-castner-a5a47477
Panorama Point Partners,760e7205-13bc-08ac-4cfd-6822e51eb4a3,https://www.linkedin.com/in/stephen-j-george-8ba40a68
Panteon,a69f4eb9-8972-4607-9460-a5660841bbae,https://www.linkedin.com/in/ufuksahin/
Paps,c6ee907f-bef3-4e48-b70b-944a835b5153,https://www.linkedin.com/in/bamba-l%C3%B4-%E8%92%82%E5%B8%83%E5%85%B0-54972031
Paps,c6ee907f-bef3-4e48-b70b-944a835b5153,https://www.linkedin.com/in/rokhaya-sy
ParLevel Systems,ce413c86-d6db-2852-97cd-4ea990b9d0ad,https://www.linkedin.com/pub/jeremy-zunker/68/a58/484
ParLevel Systems,ce413c86-d6db-2852-97cd-4ea990b9d0ad,https://www.linkedin.com/in/rafael-barroso-84b56a20/
ParLevel Systems,ce413c86-d6db-2852-97cd-4ea990b9d0ad,https://www.linkedin.com/in/alan-munson-14185065
Parabole.ai,b59c2337-5992-aa84-7d58-0f5940430fc0,https://www.linkedin.com/in/nairmanesh/
Parabole.ai,b59c2337-5992-aa84-7d58-0f5940430fc0,https://www.linkedin.com/in/sandip-bhaumik/
"Paragon Genomics, Inc.",5b38cecf-3d05-28a2-73f4-de362120cb11,https://www.linkedin.com/in/taochenngs
Paragon Intel,983319e5-7cf8-4625-a160-b7a07f424202,https://www.linkedin.com/in/karimmawji
Paralenz,66e9d955-950d-49a9-8564-a257efbc6bd4,https://www.linkedin.com/in/michael-tr%C3%B8st
Paralenz,66e9d955-950d-49a9-8564-a257efbc6bd4,https://www.linkedin.com/in/martin-holmberg-08b3815
Parallel Wireless,006685e2-fb79-1473-7ce9-9828995c53a2,https://www.linkedin.com/in/kaitki-agarwal-4685942/
Parallel Wireless,006685e2-fb79-1473-7ce9-9828995c53a2,https://www.linkedin.com/in/sridhar-donepudi-8792bb1
Parallel Wireless,006685e2-fb79-1473-7ce9-9828995c53a2,https://www.linkedin.com/in/stpapa
ParallelDots,f969db6c-6c27-36f1-9662-6f6023f1022f,https://www.linkedin.com/in/muktabh
ParallelDots,f969db6c-6c27-36f1-9662-6f6023f1022f,https://www.linkedin.com/in/ankitnarayan/
ParallelDots,f969db6c-6c27-36f1-9662-6f6023f1022f,https://www.linkedin.com/in/angam-parashar-94444116
ParcelPoint,20d3d14a-4d83-b8a4-4c68-5e523ec832be,https://www.linkedin.com/in/julianleach
Parcelly,0f86f3b0-d050-6159-c9cf-dab67968b00f,https://www.linkedin.com/in/sebastiansteinhauser/
ParentSquare,cca0c5dd-0bed-3d51-8ffd-9d3a2e06a0e7,https://www.linkedin.com/in/anupama-vaid-3861ba
Parity Technologies,a4c6dadf-1525-1bdd-1348-04de79d41c46,https://de.linkedin.com/in/jutta-steiner-07bb0695
Parity Technologies,a4c6dadf-1525-1bdd-1348-04de79d41c46,https://www.linkedin.com/in/gavin-wood-88843316/
Parity Technologies,a4c6dadf-1525-1bdd-1348-04de79d41c46,https://www.linkedin.com/in/bjornwagner/
Park Diamond,d3416561-d23d-372b-a5b3-3a370446e027,https://www.linkedin.com/in/david-hall-9754b496/
Park Diamond,d3416561-d23d-372b-a5b3-3a370446e027,https://www.linkedin.com/in/jordan-klein-51263987/
Parkable,d3bc5f45-e4c5-4a81-86e2-716fc8eb63c1,https://www.linkedin.com/in/warwickbeauchamp
Parkable,d3bc5f45-e4c5-4a81-86e2-716fc8eb63c1,https://www.linkedin.com/in/brodynelson/
Parkable,d3bc5f45-e4c5-4a81-86e2-716fc8eb63c1,https://www.linkedin.com/in/toby-littin-779b0514/
Parking Energy,ea7ad8cd-cba5-41f9-b964-6f57595462fa,https://www.linkedin.com/in/heikki-suonsivu
Parrable,eb1d85db-0d82-3730-0d4e-9afd7069fff4,https://www.linkedin.com/in/thejustingreene/
Parrable,eb1d85db-0d82-3730-0d4e-9afd7069fff4,https://www.linkedin.com/in/carla-holtze-2639326
Parse,0c5a0b80-a984-f759-e1f1-36124b033619,http://www.linkedin.com/in/jamesyu
Parse,0c5a0b80-a984-f759-e1f1-36124b033619,http://www.linkedin.com/in/kevinlacker
Part & Parcel,71f15332-da4e-451d-8b5b-3794632df868,https://www.linkedin.com/in/lauren-haber-jonas-2851841a/
PathoVax,fff6e989-d35b-7dc2-8b59-578f25451217,https://www.linkedin.com/in/joshuawwang/
Pathy Medical,b6ab4d44-2cd2-44cb-8daa-ec51e32b6229,https://www.linkedin.com/in/vinod-v-pathy-md-facs-5b864959
Pathy Medical,b6ab4d44-2cd2-44cb-8daa-ec51e32b6229,https://www.linkedin.com/in/carl-fazio-7787b015
Patientory,a4937863-6299-e071-0623-b517053f1a9b,https://www.linkedin.com/in/chrissamcfarlane/
Patriapps,2996d6c3-d68b-4e0b-b52a-3c10c058eba6,http://www.linkedin.com/in/drewbartkiewicz
Pattern Health,fa32e653-6feb-da6a-73a3-ba4f7f221cee,https://www.linkedin.com/in/eholzwarth/
Pattern Health,fa32e653-6feb-da6a-73a3-ba4f7f221cee,https://www.linkedin.com/in/ed-barber-0472011/
PatternEx,4a31f247-01b7-2034-ba89-b28311eddc1a,https://www.linkedin.com/in/udayveeramachaneni
PatternEx,4a31f247-01b7-2034-ba89-b28311eddc1a,https://www.linkedin.com/in/vamsikorrapati/
PatternEx,4a31f247-01b7-2034-ba89-b28311eddc1a,https://www.linkedin.com/in/costas-bassias-539a283?authType=name&authToken=7Eke&trk=prof-sb-browse_map-name
PayByCar,123ae96c-0271-4768-bc95-a113a0e7e922,https://www.linkedin.com/in/kevin-condon-35526a4
PayByCar,123ae96c-0271-4768-bc95-a113a0e7e922,https://www.linkedin.com/in/nick-chandler-a6982
PayGarden,74f2506b-82d5-fd22-95d7-4423ba633c94,https://www.linkedin.com/in/georgehuo/
PayGo Energy,f87ed22a-ebdc-ecdc-9936-426621879c14,https://www.linkedin.com/in/faustomarcigot/?ppe=1
PayGo Energy,f87ed22a-ebdc-ecdc-9936-426621879c14,https://www.linkedin.com/in/mhahndesign/
PayGo Energy,f87ed22a-ebdc-ecdc-9936-426621879c14,https://www.linkedin.com/in/nickquintong/?ppe=1
PayLead,8b6d0c17-db20-429b-aec5-bcc00ad780c1,https://www.linkedin.com/in/charles-de-gastines-55510224/
Paydrive,dd82055f-1cfe-c0af-5580-96d72f40c367,https://www.linkedin.com/in/andreas-brostr%C3%B6m-4228606/
PayinTech,2238f29b-376a-533a-ac77-cf2defe2416f,https://www.linkedin.com/in/bertrandsylvestre
Payr,21cd93aa-56d9-e698-88cc-8f91eba78833,https://www.linkedin.com/in/olaeinang
Paysa,b2f5646a-7e8f-675c-6695-afed66896ee3,https://www.linkedin.com/in/patrick-harrington-471807b9
Payscout,bbf5713e-4ea4-5205-b787-1499c67cb8c3,https://www.linkedin.com/in/cleveland-brown-b9031649
Peachjar,5df22665-1fad-4327-98cd-d37d17d02c37,https://www.linkedin.com/in/mike-durham/
Peak Design,2dded6ac-86fc-8413-c1ef-68e770367557,https://www.linkedin.com/in/peter-dering-54760718
PeakMed,49b694a5-9a82-37a2-dfed-2e70335175dc,https://www.linkedin.com/in/vicki-tomasulo-74441293
Peaks,2307de2b-8826-41c8-8385-550b70e8cf06,https://www.linkedin.com/in/rbeens
Peaks,2307de2b-8826-41c8-8385-550b70e8cf06,https://www.linkedin.com/in/tom-arends
Peaks,2307de2b-8826-41c8-8385-550b70e8cf06,https://www.linkedin.com/in/sijbrand
Pearl,b28df942-54be-9473-dae3-fd10491dc610,https://www.linkedin.com/in/johndfailla/
Pee Safe,e94a0a57-cddc-15f1-214a-70f8546e7186,https://www.linkedin.com/in/srijana-bagaria-3ab517168/
Peeractive,35ba2237-ba82-006e-ee8c-9666e5a9da5f,https://www.linkedin.com/in/davidstein8
Peeractive,35ba2237-ba82-006e-ee8c-9666e5a9da5f,https://www.linkedin.com/in/nrosenthal
Peeractive,35ba2237-ba82-006e-ee8c-9666e5a9da5f,https://www.linkedin.com/in/rarbittier
Peerby,a0d73aa0-efd7-1553-5488-cdf724c9e99b,http://www.linkedin.com/in/daanweddepohl
Peerplays,91cabee4-bc61-bf7b-2a93-c77bd2b64722,https://www.linkedin.com/in/blockchain-mike
Peerplays,91cabee4-bc61-bf7b-2a93-c77bd2b64722,https://www.linkedin.com/in/jonathanbahai/
Penni.io,d184fb39-691b-47a0-bdd6-a5893dd74bf9,https://www.linkedin.com/in/esbentoftdahlnielsen
Penni.io,d184fb39-691b-47a0-bdd6-a5893dd74bf9,https://www.linkedin.com/in/jeppeklausen/
Pensiono,7be147b1-aa0f-88b6-672b-909a2bc01100,https://www.linkedin.com/in/nicklas-hellberg-5060ba19/
People Pattern,a5a45816-e0a9-1dc3-7643-f511d46296f7,https://www.linkedin.com/in/chonuff
PeopleGrove,02932e47-362e-d546-be23-030bcef030b6,https://www.linkedin.com/in/reillydavis
PeopleGrove,02932e47-362e-d546-be23-030bcef030b6,https://www.linkedin.com/in/adamsaven
PeopleGuru,9c0a19a9-80ab-4c95-9d53-074161fd16bb,https://www.linkedin.com/in/paul-zugay-046018108/
Pepperlane,69d14424-43e5-41b5-8606-98a6aa5aad35,https://www.linkedin.com/in/jessmcisaacpetersen/
Pepperlane,69d14424-43e5-41b5-8606-98a6aa5aad35,http://www.linkedin.com/in/gailgoodman
Pepperlane,69d14424-43e5-41b5-8606-98a6aa5aad35,https://www.linkedin.com/in/sharon2016/
Pepperlane,69d14424-43e5-41b5-8606-98a6aa5aad35,https://www.linkedin.com/in/katekeough/
Pepscope,cc971937-0bcf-4a6a-8579-ebe47a25ef09,https://www.linkedin.com/in/hans-brouwer-11915
Pepticom Ltd.,d4c6a1af-231e-465d-ba52-f79dbce54e4d,https://www.linkedin.com/in/immanuel-lerner
Pepticom Ltd.,d4c6a1af-231e-465d-ba52-f79dbce54e4d,https://www.linkedin.com/in/anwar-rayan-3238383b
Percentil,05a8549b-3d24-e5c4-132e-4cf155627d22,https://www.linkedin.com/in/lourdesferrer
Percentil,05a8549b-3d24-e5c4-132e-4cf155627d22,https://www.linkedin.com/in/danielbezares
Percipient,d8a553d3-2ef7-e778-ea0b-e207e1009bdf,https://www.linkedin.com/in/ai-meun-lim-6340a4b2/
Perfect Company,351c4b04-8221-5b08-be1f-b08019b34816,https://www.linkedin.com/in/miriam-kim-629093b2/
Perfect Company,351c4b04-8221-5b08-be1f-b08019b34816,https://www.linkedin.com/in/michael-wallace-aa741b1a/
Perfect Gym Solutions,3bf121cc-c298-fb32-19c9-c780222c4f20,http://www.linkedin.com/in/sebastian-szalachowski-444bb377
Perfect Price,4167670f-cb38-a46c-4274-831a7fd04089,https://www.linkedin.com/in/shartsis
PeriphaGen,cd3006f9-ee89-ae4d-3e3f-e74564a36ad6,https://www.linkedin.com/in/david-krisky-32617014
PeriphaGen,cd3006f9-ee89-ae4d-3e3f-e74564a36ad6,https://www.linkedin.com/in/james-wechuck-b2985755
PeriphaGen,cd3006f9-ee89-ae4d-3e3f-e74564a36ad6,https://www.linkedin.com/in/darrenwolfephd
Perkville,fb00c43a-ea7f-b667-859c-3a1c2149335d,http://www.linkedin.com/in/sunilsaha
Perspica,a9f29bc9-3bd1-cc05-b4e1-675379f63c49,https://www.linkedin.com/in/jfhuard
PervasID,545b8658-3b11-c79b-09cb-02713b69f35e,https://www.linkedin.com/in/sabesansithamparanathan/
PetHub,fda650bc-f133-045a-abe7-c6f4eeba4a14,http://www.linkedin.com/in/tomarnold2
PetHub,fda650bc-f133-045a-abe7-c6f4eeba4a14,https://www.linkedin.com/in/lorienclemens
Petasense,5bfe898e-077b-fb7f-f947-1613b3589ea7,https://www.linkedin.com/in/akhushraj/
Petasense,5bfe898e-077b-fb7f-f947-1613b3589ea7,https://www.linkedin.com/in/arunsanthebennur
Petpooja,ea3a5d99-789b-a8c5-f6d7-2a9c56963311,https://www.linkedin.com/in/parthiv-patel-3642095/
Petpooja,ea3a5d99-789b-a8c5-f6d7-2a9c56963311,https://www.linkedin.com/in/apurv-patel-9782719/?originalSubdomain=in
Phagelux,80a88025-61e2-c205-1fe8-d92ecb13eabb,https://www.linkedin.com/pub/mark-engel/0/34b/369
PharmAkea Therapeutics,c011f6af-28ae-6b21-339a-88a4ca4a4ebe,https://www.linkedin.com/in/john-hutchinson-4220707
PharmEnable,4a230603-b121-405a-894e-9158bd9dbf3f,https://www.linkedin.com/in/jaleksic
PharmEnable,4a230603-b121-405a-894e-9158bd9dbf3f,https://www.linkedin.com/in/hannahsore/
PharmRight,0ba4cd7a-a3f8-6b1a-81dc-5c2b8be6d40a,https://www.linkedin.com/in/davidduranceau
PharmRight,0ba4cd7a-a3f8-6b1a-81dc-5c2b8be6d40a,https://www.linkedin.com/in/j-randall-parker-3177a910
Pharmazz,ef474573-3076-4399-91e7-12a86b299165,https://www.linkedin.com/in/anil-gulati-86765822
Phi Commerce Pvt Ltd,b47e73bf-47ae-871a-30cf-bdb7a27536eb,https://www.linkedin.com/in/jose-thattil
Phi Commerce Pvt Ltd,b47e73bf-47ae-871a-30cf-bdb7a27536eb,https://www.linkedin.com/in/rajesh-londhe
Phone2Action,52b0040c-1bd2-a38f-824d-56317d454500,http://www.linkedin.com/in/jebory
Phrasee,291e2fc9-de04-704d-6099-c13da78a54b0,https://www.linkedin.com/in/neil-yager-44548721/
Phrasee,291e2fc9-de04-704d-6099-c13da78a54b0,https://www.linkedin.com/in/victoriapeppiatt/
Phylos,017f8f0f-cac2-cdb6-4d07-bbab90956bc2,https://www.linkedin.com/in/mowgli-holmes-a97b1796/
PhysioAssist,a2f0b408-f129-419f-af2f-7897f6ebc69c,https://www.linkedin.com/in/adrien-mithalal-771b7390/
Piccing (Curately),a5e1d954-fadf-fddb-6ecf-d78b6d228d49,https://www.linkedin.com/in/dirk-spielmann-404a6a47
Piccing (Curately),a5e1d954-fadf-fddb-6ecf-d78b6d228d49,https://www.linkedin.com/in/nikolaj-zethraeus-1818771
PickMe eSolutions India,7d5c58be-ad25-4a24-adf5-73a5ecfe0a0d,https://www.linkedin.com/in/joseph-sudhakar-0a1a6021
Pickaboo.com,702f96a3-317b-4794-07ee-1984430634d1,https://www.linkedin.com/in/arunkgupta
Pickaboo.com,702f96a3-317b-4794-07ee-1984430634d1,https://www.linkedin.com/in/aminur-rashid-89925144/
Pickaboo.com,702f96a3-317b-4794-07ee-1984430634d1,https://www.linkedin.com/in/morintalukder/
Pickit,33d3fc5d-2f1b-6f1e-4492-ee503f2d46f2,https://www.linkedin.com/in/mathias-bjorkholm-410336
Pickspace,0180df92-9a44-a4f5-c505-a612386aea6c,https://www.linkedin.com/in/maor-cohen-pickspace
Picstars AG,9f7fab3a-401f-5bf8-defe-497383da14e6,https://ch.linkedin.com/in/mark-sandmeier-937b58
Picstars AG,9f7fab3a-401f-5bf8-defe-497383da14e6,http://ch.linkedin.com/in/erickuenzi
Picterra,c25911f5-f746-4b69-9b11-a66fee522c69,https://www.linkedin.com/in/pierrick-poulenas-21468524/
Picterra,c25911f5-f746-4b69-9b11-a66fee522c69,https://www.linkedin.com/in/frank-de-morsier-067852b/
Pied Piper,8d3c5a35-5236-ef19-dd6d-2e0f09459c65,https://www.linkedin.com/in/russ-hanneman-78831a113
Pigeonly,7cc74f18-f269-9e7b-769b-fac20f8c2a65,https://www.linkedin.com/in/alfonzobrooks
Pigeonly,7cc74f18-f269-9e7b-769b-fac20f8c2a65,http://www.linkedin.com/in/frederickhutson
Pillar Technologies,613f1dc2-4c9c-0369-543d-9e5b61a487e9,https://www.linkedin.com/in/mattjoyal/
Pilot,ee924a51-54aa-5f2b-e45f-cd078febacc3,http://www.linkedin.com/in/matid
Pilot,ee924a51-54aa-5f2b-e45f-cd078febacc3,https://www.linkedin.com/in/staszek-kolarzowski-05a39992/
PinMeTo,d483af59-3015-4df2-7001-c8be8572a84c,https://www.linkedin.com/in/danielmelkersson
PinMeTo,d483af59-3015-4df2-7001-c8be8572a84c,https://www.linkedin.com/in/michaelnilsson
PinMeTo,d483af59-3015-4df2-7001-c8be8572a84c,https://www.linkedin.com/in/olssonmarcus
PinMeTo,d483af59-3015-4df2-7001-c8be8572a84c,https://www.linkedin.com/in/palander
Pina Media,dc3ee2aa-df21-4da5-ac32-52fe8330a966,https://www.linkedin.com/in/anthony-ryans-739b7b127
Pingboard,b728140c-1a40-92b2-d11a-e52600d013ba,http://www.linkedin.com/in/roberteanes
Pingduan,aac41a19-b133-4849-9fee-0f0b4d8f4691,https://www.linkedin.com/in/%E6%98%8C%E6%9C%89-%E5%BE%90-976599116
Pingvalue,ac9f1451-4fe8-b1b2-9484-b5fb667dc6af,https://www.linkedin.com/in/luciano-scatorchia-7032912
Pingvalue,ac9f1451-4fe8-b1b2-9484-b5fb667dc6af,https://www.linkedin.com/in/valeria-scatorchia-64a949b0
Pinto Barn,d056ae6b-0843-4ead-8578-4e49a423d2f3,https://www.linkedin.com/in/jane-pinto-5977a814/
Piper Networks,4d845ba7-ef81-46f5-836c-7072a11bdb68,https://www.linkedin.com/in/robert-hanczor-590541/
Pison,c8a33aba-af39-4723-8c71-af59b8b41261,https://www.linkedin.com/in/dexterang3/
PitPat,5f6204f5-916c-8d75-29d8-ad1b19843e39,https://www.linkedin.com/in/ajnowell/
PitPat,5f6204f5-916c-8d75-29d8-ad1b19843e39,https://www.linkedin.com/in/matthewstorkey/
Pitchy,3b9178a8-0fbf-6928-4872-e0517b75fb6a,https://www.linkedin.com/in/lionelchouraqui/
Pitchy,3b9178a8-0fbf-6928-4872-e0517b75fb6a,https://www.linkedin.com/in/benjamin-chouraqui-gerset-0534825/
Pitstop,8b13676c-1889-a983-1c3f-e3b170830630,https://www.linkedin.com/in/mihirmohan/
PittMoss,03c369d6-470b-eb80-4d0d-b5d011603cd6,https://www.linkedin.com/in/mont-handley-b66680b
Pivigo,a9f4f2de-e5b4-b956-47fc-30f2ab7fd70b,https://www.linkedin.com/in/jasonmuller1
Pixhug,e9698bf2-4ceb-5367-ec1f-b318664b5185,https://www.linkedin.com/in/mia-rajkovic-509a18b7
Pixhug,e9698bf2-4ceb-5367-ec1f-b318664b5185,https://www.linkedin.com/in/midodesanti
Pixm,dc54d483-7a86-4227-8bd3-91b029cf9bb0,https://www.linkedin.com/in/chris-cleveland-61426845/
Placements.io,98eab80b-22cc-c213-32b8-02d0006a2032,https://www.linkedin.com/in/edwinfu/
Placeword,5113fb03-9760-7744-715a-15585858bfe4,https://www.linkedin.com/in/perelomoff
PlanG,90a9666e-50ca-40ac-d11a-1c1c1cde5a82,http://www.linkedin.com/pub/heather-loftus/4/361/52b
Planck Aerosystems,d8f99f43-d79e-f169-b58a-5f2ab09193e7,https://www.linkedin.com/in/josh-wells-36940265
Planck Aerosystems,d8f99f43-d79e-f169-b58a-5f2ab09193e7,https://www.linkedin.com/in/davidtwining
Planixs,e66bb080-3443-4e05-b2d6-f163158f73d8,https://www.linkedin.com/in/stuarthoughton2018/
Plant Jammer,8895dcd0-8490-a623-54d8-03d809e1a724,https://www.linkedin.com/in/%F0%9F%8C%B1-michael-haase-5722b46/
Plant Power Fast Food,26af6ee9-113f-4244-a6ba-15b7f19e5c6f,https://www.linkedin.com/in/zachvouga/
PlantPure,392f0a44-0ec7-4878-95d2-dc2bb64c7d38,https://www.linkedin.com/in/nelson-campbell-a67a2013/
Planys Technologies,d69001c8-9150-4c07-606c-e4ddc7c237fa,https://www.linkedin.com/in/tanuj-jhunjhunwala-15650ab4/
Plasmology4,ed72c287-e665-9655-8032-42752c3b8bf6,https://www.linkedin.com/in/kirk-bane-8946333/
Plastic Repair System,f9c88aaf-7ca7-4972-9454-438f12dbfdaf,https://www.linkedin.com/in/miguel-diaz-castillo-742a006b
Platform Black,709cc7a7-b0ed-c77f-590c-6886abb3894b,https://www.linkedin.com/in/louisebeaumont
Playdek,a544ea35-12d4-6588-2d72-b24c7c221fe3,https://www.linkedin.com/in/joel-goodman-253bb01
Plethy,e805595e-f8c7-46a5-ba46-6fd0fe10db32,https://www.linkedin.com/in/rajasundaram/
Plexchat,3b32e886-0e1a-8d30-2d57-20e216e75f17,https://www.linkedin.com/in/shawnfoust
Plexchat,3b32e886-0e1a-8d30-2d57-20e216e75f17,https://www.linkedin.com/in/jeremycong
Plezi,75b318c8-9eb9-4b68-b512-683f04e6bca5,https://www.linkedin.com/in/rlacotte
Plezi,75b318c8-9eb9-4b68-b512-683f04e6bca5,https://www.linkedin.com/in/cdolisy
Plotbox,6dec9a4b-d17e-6185-8a5d-9e47662fc694,https://www.linkedin.com/in/seanmcallister1
Plum,69ef9ea8-c94a-57fe-f0e6-eeb8a04dc06d,https://www.linkedin.com/in/glenburchers
Plum.io,63a2bc58-1b12-742f-f80f-9cbebeaaf8a6,http://www.linkedin.com/pub/neil-macgregor/9/2b/a7
Plum.io,63a2bc58-1b12-742f-f80f-9cbebeaaf8a6,http://www.linkedin.com/in/caitlinmacgregor
Plutora,4708be70-8c49-ef53-989d-73c9c54a1ebe,https://www.linkedin.com/in/daliborsiroky
Plutora,4708be70-8c49-ef53-989d-73c9c54a1ebe,https://www.linkedin.com/in/sean-hamawi
Plutus,d723a7fb-56e0-24ba-bae9-f6c0373d5beb,https://www.linkedin.com/in/ddhopn
Plutus,d723a7fb-56e0-24ba-bae9-f6c0373d5beb,https://www.linkedin.com/in/jasper-tay/
Pocket Worlds,d15b23d3-9022-4c25-8ad2-a14bbdbc568b,https://www.linkedin.com/in/jimmyfxu/
Pockets Change,c34e41ad-d8d8-be76-c54c-42b15b37aac2,https://www.linkedin.com/in/pamelacapalad
Podhero,a447fea6-f74f-4184-a24f-b190f92e3fb9,http://www.linkedin.com/in/garret
Podhero,a447fea6-f74f-4184-a24f-b190f92e3fb9,https://www.linkedin.com/in/petecurley/
Podo Labs,52c7d9c8-6815-6936-49c4-0c89d31543f1,https://www.linkedin.com/in/edmond-lee-9609b526
Podo Labs,52c7d9c8-6815-6936-49c4-0c89d31543f1,https://www.linkedin.com/in/samuel-pullman-1ab30220
Poietis,44a8fe2f-0815-41e0-8f66-f706c92e105e,https://www.linkedin.com/in/fabien-guillemot-051b4114/
Poietis,44a8fe2f-0815-41e0-8f66-f706c92e105e,https://www.linkedin.com/in/bruno-brisson-b2394026/
Point One Navigation,67359406-edab-2145-92e5-2c4755ee4f5d,http://www.linkedin.com/in/aaronnathan
Pointivo,2f511cc2-01c3-df2f-d06f-91999e032396,https://www.linkedin.com/in/danciprari
Pointivo,2f511cc2-01c3-df2f-d06f-91999e032396,https://www.linkedin.com/in/habib-fathi-48410533
Polarsteps,9aa64f9e-10a2-61e8-0de6-4db49351719f,https://www.linkedin.com/in/droste
Polarsteps,9aa64f9e-10a2-61e8-0de6-4db49351719f,https://www.linkedin.com/in/jobharmsen
Polarsteps,9aa64f9e-10a2-61e8-0de6-4db49351719f,https://www.linkedin.com/in/niek-bokkers-49384818
Polarsteps,9aa64f9e-10a2-61e8-0de6-4db49351719f,https://www.linkedin.com/in/maximiliano-neustadt-90137b2
Poler,c9caafa3-d874-cb79-71b6-860a88126485,https://www.linkedin.com/in/kharma-vella-774817118/
PolicyStreet,2cca54ea-3946-87e1-28fa-cd4ddb6f1fb9,https://www.linkedin.com/in/yenming/
PolicyStreet,2cca54ea-3946-87e1-28fa-cd4ddb6f1fb9,https://www.linkedin.com/in/winniechua/
Poliwogg Holdings,7e290754-4c96-27af-2d5b-fb08590b1575,https://www.linkedin.com/in/jeffrey-feldman-859b0a7
Polly,31036e5f-108b-8c28-16ad-20273fd3b613,https://www.linkedin.com/in/bilalaijazi
Polly,31036e5f-108b-8c28-16ad-20273fd3b613,https://www.linkedin.com/in/sdiwan
Polus,930006cd-0f5e-4d70-a5fe-e11376111458,https://www.linkedin.com/in/jooho-park-32249652/
PolyCore Therapeutics,b9ab469e-fd6b-d56d-ec10-e55a27d7a41d,https://www.linkedin.com/in/jim-harris-7620a9b
PolyCore Therapeutics,b9ab469e-fd6b-d56d-ec10-e55a27d7a41d,https://www.linkedin.com/in/skortagere/
Polybion,2dc5c9f2-a891-4123-a2e9-41e5bdd4f8ef,https://www.linkedin.com/in/alexis-g%C3%B3mez-ortigoza-2215a423/
Polybion,2dc5c9f2-a891-4123-a2e9-41e5bdd4f8ef,https://www.linkedin.com/in/axelgomezortigoza/
Polychain,b77dec60-40b6-6ae7-68d6-8286a75e8dfd,https://www.linkedin.com/in/olafcw
Polygon.io,c2b4f1ec-dd0f-4c9e-aea0-14c50dcd19be,https://www.linkedin.com/in/quintonpike
Polymath Ventures,13ed2ad9-f9fd-366d-6914-9e0c177c6f5b,http://www.linkedin.com/pub/wenyi-cai/6/987/5a9
Polymath Ventures,13ed2ad9-f9fd-366d-6914-9e0c177c6f5b,https://www.linkedin.com/in/carlos-fern%C3%A1ndez-de-la-pradilla-a786711
Polyverse,b2d963b4-8384-1adf-a2af-05d4376af5b5,http://www.linkedin.com/in/gounares
Ponddy Education,98de9e21-4758-45aa-b118-bb85916786d9,http://www.linkedin.com/in/franzchen
