org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
27a6234f-224e-4f0d-b186-d65be3f160ed,Lyric,lyric.com,operating,1/1/14,"Big Data,Hospitality,Property Management,Real Estate,Travel","Data and Analytics,Real Estate,Travel and Tourism",USA,San Francisco,Lyric is a tech and data-powered real estate and lifestyle hospitality company for the modern business traveler.
0a6a7c4f-e3f0-4ead-9dab-bec5f3f54e93,Lyric Capital Group,lyriccapitalgroup.com,operating,1/1/19,,,USA,New York,Lyric Capital Group is a private equity firm.
a0d67a45-8336-ae00-a674-fa1dd2acddee,M-DAQ,m-daq.com,operating,1/1/10,"Banking,Finance,Security","Financial Services,Lending and Investments,Privacy and Security",SGP,Singapore,M-DAQ provides a sustainable ecosystem for securities and stock exchanges to enable multi-currency trading on a cross-border basis.
53c7e35a-2078-bb61-b1a3-215976c14f1b,M-KOPA,m-kopa.com,operating,1/1/11,"Finance,Financial Services,FinTech",Financial Services,KEN,Nairobi,M-KOPA provides connected asset financing solutions for underbanked customers.
f426bb89-dd2a-06a1-1f57-28f97e39c991,M1 Holdings,m1.com,operating,4/20/15,"Finance,Financial Services,FinTech,Wealth Management",Financial Services,USA,Chicago,The Finance Super App
868b3aa8-9274-d43a-60e6-1d9e014c447e,Macro,staymacro.com,operating,1/5/15,"Digital Media,Film,Media and Entertainment","Media and Entertainment,Video",USA,Los Angeles,Macro is a disruptive media company focused on the multicultural market.
d94dc238-a6f9-73fe-c5f2-27504140e0d3,Madison Reed,madison-reed.com,operating,1/1/13,"Beauty,Consumer Goods,E-Commerce,Retail","Commerce and Shopping,Consumer Goods",USA,San Francisco,Madison Reed is a beauty company that offers hair coloring products online.
1f905bdb-a340-d417-b30f-e600d4f14048,Mafengwo,mafengwo.cn,operating,1/1/10,"Internet,Public Transportation,Transportation,Travel","Internet Services,Transportation,Travel and Tourism",CHN,Beijing,Mafengwo is a Chinese travel SNS website that enables users to share travel experiences with each other.
4637a9a0-ad84-1120-f66f-82352a1dcc97,Magenta Therapeutics,magentatx.com,ipo,1/1/15,"Biotechnology,Medical,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,Magenta Therapeutics is a new biotechnology company developing therapeutics that unlock the power of stem cell biology.
e30743bd-8f8f-4f1c-967e-b8a34821ec93,Magic Eden,magiceden.io,operating,1/1/21,"Cryptocurrency,Internet,Marketplace","Commerce and Shopping,Financial Services,Internet Services,Payments,Software",USA,San Francisco,"Magic Eden is an NFT marketplace for users to discover, trade, and create NFTs."
32143264-33b1-bb9c-2118-b8e442503907,Maimai,maimai.cn,operating,1/1/13,"Apps,Enterprise Software,Internet,Messaging","Apps,Information Technology,Internet Services,Messaging and Telecommunications,Software",CHN,Beijing,Maimai is a China-based career and social-networking platform.
a298af62-e70e-6678-a148-ff1410612791,Mainspring Energy,mainspringenergy.com,operating,1/1/10,"Clean Energy,Energy,Oil and Gas","Energy,Natural Resources,Sustainability",USA,Menlo Park,Mainspring Energy is engineering advanced technology by developing a prototype of a linear generator that converts fuel to electricity.
6b784e45-cbb3-66d7-e494-ed45130d6475,Malt,malt.com,operating,2/26/13,"Consumer,Marketplace,Search Engine","Commerce and Shopping,Internet Services,Other",FRA,Paris,Malt is a curated local marketplace that connects the best freelancers and customers.
99fc6384-bbe5-06b5-4c0a-4b9d20d5be45,Mambu,mambu.com,operating,1/1/11,"Banking,Financial Services,FinTech,Lending,SaaS","Financial Services,Lending and Investments,Software",DEU,Berlin,Mambu is a software-as-a-service banking engine provider that powers lending and deposit services.
b0aaf42e-9169-4a77-a2dc-b92ed3e9ef34,Mammoth Biosciences,mammoth.bio,operating,1/1/17,"Biotechnology,Genetics,Health Diagnostics,Life Science","Biotechnology,Health Care,Science and Engineering",USA,San Francisco,"Mammoth Biosciences develops novel CRISPR applications for disease detection, research, agriculture, biodefense, and more."
6fc85ec5-1168-a030-2363-3d0a0b8b4038,ManoMano,manomano.fr,operating,6/19/13,"DIY,E-Commerce,Home and Garden,Home Improvement,Internet,Marketplace","Commerce and Shopping,Consumer Goods,Internet Services,Real Estate",FRA,Paris,"ManoMano is an online marketplace for DIY, home improvement, and gardening products."
e376cf21-ec30-cf7c-0c0c-cbea37efa677,Manticore Games,manticoregames.com,operating,1/1/16,"Console Games,PC Games,Video Games",Gaming,USA,San Mateo,"Manticore Games develops Core, a platform to build, share, and play online games."
2f8bf338-e523-fc62-4380-c2eba7842a04,ManyPets (Formerly Bought By Many),manypets.com,operating,1/1/17,"Finance,Insurance,InsurTech,Pet","Community and Lifestyle,Financial Services",GBR,London,ManyPets provides pet health and insurance services.
53c6bc6e-62dc-9974-703e-fef16a67db33,Mapbox,mapbox.com,operating,1/1/10,"Automotive,Business Intelligence,Cloud Computing,Data Visualization,Enterprise Software,Location Based Services,Mapping Services,Open Source,SaaS","Data and Analytics,Design,Information Technology,Internet Services,Navigation and Mapping,Software,Transportation",USA,Washington,"Mapbox is a location data platform for mobile and web applications powering navigation for people, packages, and vehicles everywhere."
3904146d-13d9-65c6-6993-78a8ac2bdada,Mark43,mark43.com,operating,2/1/12,"GovTech,Information Services,Law Enforcement,Public Safety,Software","Government and Military,Information Technology,Privacy and Security,Software",USA,New York,"Mark43 is a public safety software platform allowing agencies to manage, share, collect, and analyze information."
d71c0d8d-9208-480d-af37-a1168ed10988,Market Kurly,kurly.com,operating,1/1/15,"Consumer,E-Commerce,Food and Beverage,Food Delivery,Online Portals","Commerce and Shopping,Food and Beverage,Internet Services,Other,Transportation",KOR,Seoul,Market Kurly is a food delivery and logistics platform that enables its users to order food online.
a1e665e1-6f97-28e9-5e76-3d631ea60fba,MarketFinance,marketfinance.com,operating,1/1/11,"B2B,Finance,Financial Services,FinTech,Lending,Software","Financial Services,Other,Software",GBR,London,MarketFinance is a FinTech company providing finance solutions for businesses to fulfill their needs and growth.
c3153cf3-6c52-ea74-5941-03ae6c69ea3d,Markforged,markforged.com,ipo,3/1/13,"3D Printing,3D Technology,Hardware,Manufacturing,Robotics","Hardware,Manufacturing,Science and Engineering,Software",USA,Watertown,Markforged is a manufacturing company that invents a new 3D printing process to build parts with the strength of Continuous Carbon Fiber.
89c510f0-0045-4bef-10a8-58baad689a07,Marlette Funding,marlettefunding.com,operating,1/1/13,"Financial Services,FinTech,Lending",Financial Services,USA,Wilmington,Marlette Funding is a financial tech company tasked to empower customers.
c5503486-ccb2-11c1-be24-ac51d0ea9914,Marqeta,marqeta.com,ipo,1/1/10,"Credit Cards,Cryptocurrency,Debit Cards,FinTech,Payments","Financial Services,Lending and Investments,Payments,Software",USA,Oakland,Marqeta is a card issuing platform that provides infrastructure and tools to help companies build and manage payment programs.
d1909436-f65a-59c7-e978-4e02705602e3,MasterClass,masterclass.com,operating,1/1/12,"EdTech,Education,Training","Education,Software",USA,San Francisco,MasterClass is a provider of an online education platform designed to offer video based vocational courses.
8eb10999-d295-4bdd-a665-127ab8495d35,Material Security,material.security,operating,1/1/17,"Cyber Security,Email,Management Information Systems,Network Security,Software","Information Technology,Internet Services,Messaging and Telecommunications,Privacy and Security,Software",USA,Redwood City,Material Security is an email security company that develops data-driven security software to protect an organization's users and data.
90d2ad79-98ee-8090-b115-650d81ed6a97,Matillion,matillion.com,operating,1/1/11,"Analytics,Cloud Data Services,Data Integration,SaaS,Software","Data and Analytics,Information Technology,Internet Services,Software",GBR,Manchester,Matillion is an integration platform for cloud data warehouses.
dc8e70c8-50da-47d4-b1eb-45e94f2adcf4,Matter Labs,matter-labs.io,operating,1/1/18,"Blockchain,Ethereum,Internet,Software","Internet Services,Other,Software",DEU,Berlin,Matter Labs is scaling Ethereum with zero-knowledge proofs to accelerate public blockchain adoption.
aa3dcd48-4a3a-8654-4098-6adb927fd863,Matterport,matterport.com,ipo,1/1/11,"3D Technology,Cloud Computing,Data Visualization,Virtual Reality","Data and Analytics,Design,Hardware,Information Technology,Internet Services,Software",USA,Sunnyvale,Matterport is a developer of a 3D media platform used to establish 3D and virtual reality models.
6f9fbbad-8fce-ad8d-b938-8b7cc59c870e,Mavrck,mavrck.co,operating,11/12/14,"Affiliate Marketing,Brand Marketing,Content Creators,Digital Media,Social Media Marketing","Advertising,Media and Entertainment,Sales and Marketing",USA,Boston,Mavrck is an influencer marketing platform that helps to identify and activate micro-influencers for enterprise consumer brands.
09fe3ece-4698-82cb-fb4b-5dea32b825e7,May Mobility,maymobility.com,operating,1/1/17,"Automotive,Autonomous Vehicles,Public Transportation,Software,Travel","Software,Transportation,Travel and Tourism",USA,Ann Arbor,"May Mobility builds an autonomy system to transform cities and safely move the world to a greener, more accessible future."
21e8e02d-3060-44b1-7fc9-5a1288f10884,Mazarine Energy,mazarine-energy.com,operating,1/1/13,"Energy,Oil and Gas,Renewable Energy","Energy,Natural Resources,Sustainability",NLD,The Hague,A Tunisia-focused oil and gas exploration company
26f95790-13c9-40b0-983d-b8ff5bd91e65,MBCC Group,mbcc-group.com,acquired,1/1/20,"Chemical,Chemical Engineering,Construction,Infrastructure","Other,Real Estate,Science and Engineering",DEU,Mannheim,MBCC Group is a chemical company that supplies construction chemicals and solutions for construction industry.
cf29b2a0-0c51-4b35-fa1c-efb2c44e180d,McMakler,mcmakler.de,operating,6/1/15,"Real Estate,Real Estate Investment","Financial Services,Real Estate",DEU,Berlin,McMakler is the leading hybrid real estate transaction platform in Germany.
21d3f0e3-c5a6-40a5-a392-5b505f7d3389,Meatable,meatable.com,operating,1/1/18,"Food and Beverage,Food Processing,Innovation Management","Food and Beverage,Professional Services",NLD,Delft,Meatable is a Dutch food production company that produces real and guilt-free meat.
e76c17b2-29cf-4267-89cb-b21ea72e8fa9,Meati,meati.com,operating,1/1/16,"Consumer Goods,Food and Beverage,Food Processing,Service Industry","Consumer Goods,Food and Beverage,Other",USA,Boulder,Meati Foods is a consumer goods company that provides fungi-based meat alternatives to everyone.
78f0d020-f977-b258-5c6e-158c478b493b,Medable,medable.com,operating,1/1/15,"Clinical Trials,Health Care,Medical Device,Messaging,Pharmaceutical","Health Care,Information Technology,Internet Services,Messaging and Telecommunications",USA,Palo Alto,Medable is transforming clinical research and predictive medicine by creating a platform powered by patient generated data.
c4d67d1f-854f-8071-66fa-30bd9bd14ea3,Medbanks,medbanks.cn,operating,1/1/14,"Database,Health Care,Health Diagnostics,Medical","Data and Analytics,Health Care,Software",CHN,Beijing,Medbanks is a database platform of clinical and professional medical services for clinical oncology.
5910fe16-0786-7d19-ac17-016d901ef4b1,MedGenome,medgenome.com,operating,1/1/13,"Biotechnology,Genetics,Health Care,Health Diagnostics,Medical","Biotechnology,Health Care,Science and Engineering",IND,Bangalore,MedGenome develops a genomics-based diagnostics and research solution for healthcare providers to understand the genetic basis of diseases.
54e10b18-a1bf-669c-5bbe-475dc97b0164,MediaAlpha,mediaalpha.com,ipo,1/1/12,"Advertising,Advertising Platforms,Analytics,Insurance,Internet,Lead Generation,Telecommunications","Advertising,Data and Analytics,Financial Services,Hardware,Internet Services,Sales and Marketing",USA,Los Angeles,MediaAlpha is an advertising technology company that develops programmatic advertising platforms.
57e8bf8f-e675-4824-afdd-a74edae85224,Medically Home,medicallyhome.com,operating,1/1/16,"Health Care,Hospital,Outpatient Care,Wellness",Health Care,USA,Boston,Medically Home is a tech-enabled clinical enterprise that offers safely-shifting medical care from hospitals to patient homes.
62b04e75-ae11-40f2-ff9b-5e6dd98036d5,Medici Living Group,medici-living.de,operating,6/1/12,"Customer Service,Productivity Tools,Real Estate","Other,Professional Services,Real Estate,Software",DEU,Berlin,The Medici Living Group develops and operates innovative and digitalized co-living concepts wordwide.
f003c9f0-3759-f965-5bc0-5661839ae020,Medikabazaar,medikabazaar.com,operating,4/1/15,"B2B,Health Care,Marketplace,Medical Device","Commerce and Shopping,Health Care,Other",IND,Mumbai,Medikabazaar is an online B2B marketspace for medical supplies and equipment.
c084a104-2e63-4554-bf51-2aabe3e35c41,Medium,medium.com,operating,7/18/11,"Internet,News,Publishing,Tour Operator,Tourism","Content and Publishing,Internet Services,Media and Entertainment,Travel and Tourism",USA,San Francisco,Medium is a social publishing network that connects ideas and perspectives on topics that matter.
9caf71f7-67a4-90db-db5b-aa350f4d79b3,Medlinker,medlinker.com,operating,1/1/14,"Health Care,Medical,Social Impact","Health Care,Other",CHN,Beijing,Medical Alliance is a post of physician social service platform.
c2ca5865-3186-7d29-f9fc-f346a62133c4,MedReleaf,medreleaf.com,acquired,4/19/14,"Cannabis,Health Care,Medical,Pharmaceutical","Community and Lifestyle,Food and Beverage,Health Care",CAN,Markham,MedReleaf is a Canadian licensed producer and distributor of medical cannabis.
184429b3-cf4d-aae3-77d6-8b09525bd7c2,Meero,meero.com,operating,1/1/16,"Artificial Intelligence,Computer Vision,Machine Learning,Photography,Video","Artificial Intelligence,Content and Publishing,Data and Analytics,Hardware,Media and Entertainment,Science and Engineering,Software,Video",FRA,Paris,Meero is an AI company providing enhanced photography services.
32c9c1f1-a4e8-d5f6-e254-026e7d09705d,Meesho,meesho.com,operating,1/1/15,Fashion,"Clothing and Apparel,Design",IND,Bangalore,Meesho operates as an online reselling platform that enables anyone to start a business without investment.
c7b38c66-2915-4497-939f-ccc2d5f8b808,MegaRobo,megarobo.tech,operating,1/1/16,"Artificial Intelligence,Biotechnology,Life Science,Robotics","Artificial Intelligence,Biotechnology,Data and Analytics,Hardware,Science and Engineering,Software",CHN,Beijing,"MegaRobo is an AI and robotics company that specializes in the fields of life sciences, clinical diagnosis, and applied chemistry."
34253c5f-828c-5020-726d-20fc32cd14c8,MEGVII,megvii.com,operating,10/8/11,"Artificial Intelligence,Facial Recognition,Image Recognition,Machine Learning,Mobile,Robotics,Software","Artificial Intelligence,Data and Analytics,Hardware,Mobile,Science and Engineering,Software",CHN,Beijing,"Megvii builds AI Engine, a core fundamental technology powering various AI application."
2ce9525f-9c5a-acd8-4313-76f141131fe0,Meicai,meicai.cn,operating,6/1/14,"Agriculture,E-Commerce,Food and Beverage","Agriculture and Farming,Commerce and Shopping,Food and Beverage",CHN,Beijing,"Meicai sells agricultural products online that aims to change agriculture, rural areas, and farmers through the Internet."
abc305f4-85bc-15b9-6b12-f0263ac0dca0,Meituan,about.meituan.com,ipo,1/1/10,"E-Commerce,Food Delivery,Internet,Local Business","Commerce and Shopping,Food and Beverage,Internet Services,Sales and Marketing,Transportation",CHN,Beijing,Meituan develops and operates a platform providing retail and online group buying services.
c4e67099-bdd4-04ed-27ed-1a861246cfb3,Meituan Bike,mobike.com,acquired,1/27/15,"Apps,Customer Service,Cycling,Last Mile Transportation,Ride Sharing,Transportation","Apps,Other,Professional Services,Software,Sports,Transportation",CHN,Beijing,Meituan Bike (formerly Mobike) is a Chinese fully station-less bicycle-sharing system.
936edece-2ebe-4874-a57d-9035bdd4df3f,Meiwei Buyongdeng,mwee.cn,operating,4/1/13,"Consumer,Food and Beverage,Mobile Apps,SaaS,Software","Apps,Food and Beverage,Mobile,Other,Software",CHN,Shanghai,Meiwei Buyongdeng offers a mobile app that helps restaurants manage their reservations and reduce customer waiting times.
394dce35-cfd1-91ba-1ff9-9719e1144f6b,Meiyou,meiyou.com,operating,4/1/13,"Health Care,Information Technology,Internet,Software","Health Care,Information Technology,Internet Services,Software",CHN,Xiamen,"Meiyou is software that provides assistance related to the menstrual health, beauty, and overall health of Chinese females."
31b98b11-4441-4be9-97b8-ae83e1fb0bc5,Melio,meliopayments.com,operating,7/1/18,"B2B,Financial Services,FinTech,Payments","Financial Services,Other,Payments",USA,New York,Melio is a fintech company that gives small businesses a way to digitally manage their business-to-business payments and receivables.
4e444311-1a0f-adf5-4680-bc4da3a8a900,Memebox,us.memebox.com,operating,1/1/12,"Beauty,Consumer Goods,Cosmetics,E-Commerce","Commerce and Shopping,Consumer Goods",USA,San Francisco,"Memebox is a consumer company that provides customers with the Asian beauty products, culture, and trends."
c9ca93de-c8db-9eb8-803b-730b52838d04,Menlo Micro,menlomicro.com,operating,12/2/16,"Consumer Electronics,Electronics,Hardware,Power Grid,Semiconductor","Consumer Electronics,Energy,Hardware,Science and Engineering",USA,Irvine,"Menlo Micro is the developer of the Ideal Switch, an electromechanical switch technology used to switch AC/DC and RF."
6622d864-e813-21eb-5f54-660d5f66ca75,Menlo Security,menlosecurity.com,operating,1/1/12,"Cyber Security,Network Security,Security","Information Technology,Privacy and Security",USA,Mountain View,Menlo Security is a cyber security company that protects organizations from malware.
809fcd19-5f2f-4174-95b2-2f1db818cd44,Mensa Brands,mensabrands.com,operating,1/1/21,"E-Commerce,Financial Services,Venture Capital","Commerce and Shopping,Financial Services,Lending and Investments",IND,Bengaluru,Mensa Brands is an investment firm that partners with entrepreneurs to build digital brands and scale them.
efa3140c-8e6b-4282-8d32-e3c764b7ae3e,Merama,merama.io,operating,1/1/20,"Consumer Goods,E-Commerce,Finance,Retail","Commerce and Shopping,Consumer Goods,Financial Services",MEX,Mexico City,Merama is an e-commerce platform that partners with e-commerce product sellers.
54cffd0b-01b1-d466-fff7-de8bc74f85d2,Mercari,mercari.com,ipo,1/1/13,"E-Commerce,Internet,Marketplace,Mobile","Commerce and Shopping,Internet Services,Mobile",JPN,Tokyo,Mercari is a community shopping app provides buying and selling.
28e465d4-ca50-43e9-8822-1707742b7c36,Mercury,mercury.com,operating,1/1/17,"Banking,Financial Services,FinTech,Information Technology,InsurTech","Financial Services,Information Technology,Lending and Investments",USA,San Francisco,"Mercury offers FDIC-insured accounts, virtual & physical debit cards, currency exchange, domestic, and international wires."
11348c81-ed08-2828-37cc-a46ff729a5eb,MessageBird,messagebird.com,operating,1/1/11,"Cloud Computing,Enterprise Software,Messaging,Telecommunications","Hardware,Information Technology,Internet Services,Messaging and Telecommunications,Software",NLD,Amsterdam,MessageBird is a cloud communications platform that connects enterprises to their global customers.
78451606-2849-6814-e1bd-796cfcea1b7c,Meta,metamaterial.com,ipo,8/15/13,"Advanced Materials,Artificial Intelligence,CleanTech,Information Technology,Nanotechnology","Artificial Intelligence,Data and Analytics,Information Technology,Manufacturing,Science and Engineering,Software,Sustainability",CAN,Dartmouth,Meta is a platform technology company that partners with OEMs across an expanding range of industries.
a07d6881-6238-4976-a13e-27e2304911bb,Metagenomi,metagenomi.co,operating,1/1/18,"Artificial Intelligence,Biotechnology,Machine Learning,Therapeutics","Artificial Intelligence,Biotechnology,Data and Analytics,Health Care,Science and Engineering,Software",USA,Emeryville,Metagenomi uses metagenomics and machine learning to discover novel genome editing systems for therapeutics development.
4c8af45a-403b-409e-ab4a-9bfc301edb86,Metropolis,metropolis.io,operating,9/1/17,"Artificial Intelligence,Autonomous Vehicles,Computer Vision,Internet,Machine Learning,Real Estate,Software","Artificial Intelligence,Data and Analytics,Hardware,Internet Services,Real Estate,Science and Engineering,Software,Transportation",USA,Los Angeles,Metropolis is an AI and computer vision start-up built to modernize parking and empower the future of mobility.
7b1ecb65-7f78-733e-34cf-434bbfcf58de,Mia.com,mia.com,operating,1/1/11,"Baby,Consumer Goods,E-Commerce,Shopping","Commerce and Shopping,Community and Lifestyle,Consumer Goods",CHN,Beijing,Mia.com provides baby-care products.
2980899e-cab0-540a-14e6-3d9b5ed6a961,Microtech Medical,microtechmd.com,ipo,1/1/11,"Health Care,Manufacturing,Medical,Medical Device","Health Care,Manufacturing",CHN,Hangzhou,Microtech Medical is a Chinese medical equipment start-up developing and manufacturing medical devices.
1ad5d505-e58e-b76d-9077-3c34a4017087,MindTickle,mindtickle.com,operating,1/1/11,"Enterprise Software,SaaS,Sales Automation,Training","Education,Information Technology,Sales and Marketing,Software",USA,San Francisco,MindTickle is a software company that offers sales readiness and enablement tools for businesses.
e36f3edf-af17-4cc4-5cc8-2742adad462e,MineralTree,mineraltree.com,acquired,1/1/10,"Accounting,Banking,Finance,Financial Services,FinTech,Payments,SaaS,Software","Financial Services,Lending and Investments,Payments,Professional Services,Software",USA,Cambridge,MineralTree provides mobile and online accounts payable automation software for finance professionals at growing organizations.
b48138f8-42c1-ea33-75b8-05d96995c92a,MINIEYE,minieye.cc,operating,1/1/13,"Automotive,Computer Vision,Information Technology,Sensor,Software","Hardware,Information Technology,Software,Transportation",CHN,Shenzhen,MINIEYE develops a vehicle visual sensing system to help drivers better understand the road and make driving safer.
0bea1642-f85a-569f-253b-0fdb2f46e8ec,MiningLamp,mininglamp.com,operating,4/1/14,"Analytics,Artificial Intelligence,Big Data,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",CHN,Beijing,"MiningLamp helps clients to build their own knowledge graphs and apply AI to their business, and finally transform data into insights."
23b30a73-2546-48c8-8bd9-2448c754591e,minma,minma.jp,operating,1/17/11,"E-Commerce,Internet,Online Portals,Shopping","Commerce and Shopping,Internet Services",JPN,Tokyo,Life Market is an internet shopping company.
3175f2d3-1c01-e83b-d832-c429549aec09,Minute Media,minutemedia.com,operating,1/1/11,"Advertising,Digital Media,Media and Entertainment,News,Publishing,Social News,Sports","Advertising,Content and Publishing,Media and Entertainment,Sales and Marketing,Sports",GBR,London,Minute Media is a media and technology brand focused on two main pillars—platform and content.
d10a6aa7-8c45-f22d-bc46-61b3d6d510d2,Mirakl,mirakl.com,operating,1/1/11,"E-Commerce,Enterprise Software,Marketplace,SaaS","Commerce and Shopping,Software",FRA,Paris,Mirakl is an enterprise marketplace solution helping brands and retailers to launch and grow an enterprise marketplace at scale.
004585f6-70d2-da74-7ff1-9f68a8e1162a,Miro,miro.com,operating,6/1/11,"B2B,Enterprise Applications,Enterprise Software,Product Management,UX Design","Apps,Design,Other,Software",USA,San Francisco,"Miro is a visual collaboration platform that provides an intuitive, engaging, and in-person collaboration experience for every team."
bbb94752-9a10-424a-9c42-7454083f52f2,MiRXES,mirxes.com,operating,1/1/14,"Biotechnology,Health Care,Life Science","Biotechnology,Health Care,Science and Engineering",SGP,Singapore,"MiRXES discover, develop, and deliver accurate preventive healthcare solutions."
e1febb73-2df2-4ad4-84c6-7f15638ce6b2,Misfits Market,misfitsmarket.com,operating,1/1/18,"E-Commerce,Food and Beverage,Grocery,Organic Food,Subscription Service","Commerce and Shopping,Food and Beverage,Other",USA,Pennsauken,Misfits Market provides a subscription box service for organically sourced produce.
915a8384-82b5-4f18-b6e7-e5b67129e087,Mobile Premier League,mpl.live,operating,9/1/18,"eSports,Gaming,iOS,Sports","Gaming,Mobile,Platforms,Software,Sports",IND,Bengaluru,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.
6d531f23-acbc-75a5-d748-baa7560e7e82,Mobvoi,mobvoi.com,operating,1/1/12,"Artificial Intelligence,Internet,Mobile,Natural Language Processing","Artificial Intelligence,Data and Analytics,Internet Services,Mobile,Science and Engineering,Software",CHN,Beijing,"Mobvoi develops technologies in Chinese language speech recognition, natural language processing, and vertical mobile search."
ea15b2c8-4d44-4c0a-f5f1-deb329acaf5b,Moda Midstream,modamidstream.com,acquired,1/1/15,"Energy,Energy Storage,Industrial,Logistics,Manufacturing,Oil and Gas","Energy,Manufacturing,Natural Resources,Transportation",USA,Houston,"Moda Midstream provides terminal, storage, and distribution solutions to bulk liquid producers."
d732174e-f352-1567-3f96-6a5b0ad322db,Moda Operandi,modaoperandi.com,operating,8/1/10,"E-Commerce,Fashion,Internet,Retail","Clothing and Apparel,Commerce and Shopping,Design,Internet Services",USA,New York,Moda Operandi is a platform for emerging fashion designers and retailers.
94c69914-fc2e-4a8f-889f-7cc97f6e8d2d,Modalku,modalku.co.id,operating,1/1/16,"B2B,Consumer Lending,E-Commerce,Financial Services,FinTech,Lending,Marketplace,Small and Medium Businesses","Commerce and Shopping,Financial Services,Lending and Investments,Other",IDN,Kebon,"Modalku is online marketplace based in Jakarta, Indonesia for small businesses to acquire loans & for lenders to fund small business loans."
f88e49cf-982d-4d2a-aaf1-8b6e64109442,Modern Health,modernhealth.com,operating,1/1/17,"Health Care,mHealth,Therapeutics,Wellness","Health Care,Mobile",USA,San Francisco,"Modern Health is a mental well-being platform for innovative companies offering therapy, coaching, and self-guided courses all in one app."
a78a1d53-5b9f-8dac-efc2-ffa20f8ae83b,Modern Meadow,modernmeadow.com,operating,8/5/11,"Advanced Materials,Agriculture,Biotechnology,Textiles","Agriculture and Farming,Biotechnology,Manufacturing,Science and Engineering",USA,Nutley,"Modern Meadow is a protein application technology platforms to the materials, beauty, and other industries for the wellness of the world."
7f2a865a-8527-478d-9524-f98e82c3624d,Modern Treasury,moderntreasury.com,operating,6/1/18,"Banking,Finance,FinTech,Payments","Financial Services,Lending and Investments,Payments",USA,San Francisco,Modern Treasury offers a payment operations platform used to simplify and modernize business payments.
416361c1-aa7c-8fce-1ab1-5d03b0f433bc,Moderna Therapeutics,modernatx.com,ipo,1/1/10,"Biotechnology,Genetics,Health Care,Medical,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,Moderna Therapeutics is a biotechnology company that specializes in drug discovery and drug development based on messenger RNA.
4ff25f63-a930-469d-a903-796beeb5eed5,MODIFI,modifi.com,operating,1/1/18,"Financial Services,FinTech,Payments","Financial Services,Payments",NLD,Amsterdam,The No. 1 Global Commerce Platform for Business Payments and Trade Services
243753be-4d66-b9c1-df5f-888a187b6a55,Modulr,modulrfinance.com,operating,12/1/15,"Financial Services,FinTech,Mobile Payments,Payments","Financial Services,Mobile,Payments,Software",GBR,London,Modulr is a fintech company that provides a payments as a service API for digital businesses.
b068dc87-b99f-c22d-c1a2-87f944dbb1e5,MoEngage,moengage.com,operating,7/1/14,"Analytics,Digital Marketing,Information Technology,Marketing Automation,SaaS","Data and Analytics,Information Technology,Sales and Marketing,Software",USA,San Francisco,MoEngage is an internet company that features cloud-based marketing services for consumer businesses.
5713da5c-4af6-0e1d-ac4b-d549c3f8ee43,Moglix,moglix.com,operating,1/1/15,"B2B,E-Commerce,Industrial,Marketplace,Mobile","Commerce and Shopping,Manufacturing,Mobile,Other",SGP,Singapore,Moglix is an online marketplace for business supplies and industrial equipment.
bc482dc8-f813-4a4d-98b7-0c6e434b478b,Mojo Vision,mojo.vision,operating,1/1/15,"Big Data,Computer Vision,Health Diagnostics,Internet of Things,Medical,Mobile,Software,Wearables","Consumer Electronics,Data and Analytics,Hardware,Health Care,Internet Services,Mobile,Software",USA,Saratoga,"Mojo Vision is developing Mojo Lens, the world’s first AR smart contact lens with a built-in display that delivers Invisible Computing"
bed408c9-696a-45a5-b51d-fd06c9eacb5c,Molo,molofinance.com,operating,12/1/16,"Artificial Intelligence,Financial Services,FinTech,Mobile,Predictive Analytics,Real Estate","Artificial Intelligence,Data and Analytics,Financial Services,Mobile,Real Estate,Science and Engineering,Software",GBR,London,"Molo is a digital mortgage lending platform that uses technology and AI to make home financing faster, better, and cheaper."
88538012-851b-ec0c-1d85-7cdad33a8f7d,Moloco,moloco.com,operating,1/1/13,"Advertising,Cloud Infrastructure,Mobile,Mobile Apps","Advertising,Apps,Hardware,Internet Services,Mobile,Sales and Marketing,Software",USA,Redwood City,"Moloco offers programmatic advertising solutions to help optimize the client's acquisition, retention, and monetization campaigns."
2d07ae54-1170-4eae-af23-2799b60d836d,MOMA Therapeutics,momatx.com,operating,1/1/20,"Biotechnology,Medical,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,MOMA Therapeutics operates as a biotechnology company.
c6812288-5cff-5e50-4279-74ca23060f6c,Momenta,momenta.cn,operating,1/1/16,"Artificial Intelligence,Autonomous Vehicles,Computer Vision,Mapping Services,Software","Artificial Intelligence,Data and Analytics,Hardware,Navigation and Mapping,Science and Engineering,Software,Transportation",CHN,Beijing,Momenta is a developer of autonomous driving technology designed to improve efficiency.
